1,海通期货,33079,-18259,永安期货,45614,60,华泰期货,46916,-2103,2016-10-14
2,华泰期货,31470,-20901,中粮期货,34355,192,中粮期货,41195,992,2016-10-14
3,中信期货,16490,-6721,光大期货,31454,-226,永安期货,32625,540,2016-10-14
4,广发期货,15997,-5128,华泰期货,30504,457,华信万达期货,28469,1201,2016-10-14
5,光大期货,15768,-12723,华信万达期货,27974,-2097,中信期货,26194,44,2016-10-14
6,中信建投,13977,1785,中信期货,27556,-216,混沌天成期货,23786,3,2016-10-14
7,中银国际,13321,-2680,中信建投,22531,6992,光大期货,19090,136,2016-10-14
8,冠通期货,13098,-5587,金瑞期货,18282,-57,申银万国,18516,129,2016-10-14
9,东海期货,12845,-6981,申银万国,15307,-1046,浙商期货,18054,-327,2016-10-14
10,申银万国,11431,-6585,国投安信期货,14561,-38,英大期货,17645,370,2016-10-14
11,金瑞期货,11340,-4329,海通期货,12859,888,宝城期货,16414,-197,2016-10-14
12,创元期货,11220,-6556,广发期货,12834,-147,国投安信期货,16361,101,2016-10-14
13,徽商期货,11117,-8030,东方汇金期货,10211,13,海通期货,15163,483,2016-10-14
14,中辉期货,11063,-5133,五矿经易期货,9957,180,大地期货,13029,175,2016-10-14
15,方正中期,10603,-3047,建信期货,9729,-24,国海良时,11062,-170,2016-10-14
16,永安期货,10242,-4670,宏源期货,9681,-233,宏源期货,10773,-160,2016-10-14
17,东航期货,9981,-5544,大连良运,9474,-134,东兴期货,10601,-34,2016-10-14
18,国泰君安,9977,-7262,国泰君安,9228,-320,招商期货,10294,-839,2016-10-14
19,华安期货,8452,-2259,招商期货,9044,105,银河期货,7499,200,2016-10-14
20,南华期货,8424,-5362,兴证期货,8065,-978,中投天琪,7491,49,2016-10-14
