1,海通期货,32399,2956,永安期货,42910,5283,华泰期货,46054,1611,2016-10-10
2,华泰期货,29318,-2072,光大期货,32675,2814,中粮期货,39206,274,2016-10-10
3,光大期货,18703,-8996,中粮期货,29752,2109,永安期货,30096,-50,2016-10-10
4,永安期货,17643,6354,中信期货,28868,2167,混沌天成期货,23876,141,2016-10-10
5,中信期货,17627,-4272,华泰期货,27926,-2567,中信期货,23575,-822,2016-10-10
6,一德期货,15571,11524,华信万达期货,27339,1331,光大期货,21783,641,2016-10-10
7,冠通期货,15283,1948,金瑞期货,18387,3310,华信万达期货,19933,1607,2016-10-10
8,东海期货,13718,1,国投安信期货,15592,-398,申银万国,17787,42,2016-10-10
9,浙商期货,12932,2435,申银万国,15266,-323,浙商期货,17654,949,2016-10-10
10,国泰君安,12597,-1797,东方汇金期货,13253,13,英大期货,16912,103,2016-10-10
11,申银万国,12135,-1584,广发期货,12796,-321,宝城期货,16825,262,2016-10-10
12,中银国际,11576,-1064,中信建投,11012,-31,国投安信期货,16422,-3356,2016-10-10
13,金瑞期货,10964,-7255,海通期货,10255,26,海通期货,14121,285,2016-10-10
14,广发期货,10667,1844,宏源期货,10103,24,大地期货,12147,87,2016-10-10
15,国投安信期货,9364,1737,大连良运,9395,-64,东兴期货,10966,241,2016-10-10
16,方正中期,8908,445,国泰君安,9300,-420,招商期货,9587,305,2016-10-10
17,徽商期货,8812,-355,五矿经易期货,8868,1744,宏源期货,8975,93,2016-10-10
18,华信万达期货,7322,-5885,招商期货,8060,-86,中投天琪,8690,-1018,2016-10-10
19,铜冠金源,7258,-3413,东航期货,7748,1067,红塔期货,8208,-345,2016-10-10
20,兴证期货,7018,-397,南华期货,7419,512,国海良时,6992,386,2016-10-10
