1,华泰期货,47272,-15883,华泰期货,58242,375,华泰期货,65556,453,2016-05-09
2,华信万达期货,38451,-17119,中粮期货,50290,2309,永安期货,54104,1792,2016-05-09
3,海通期货,37342,-7754,光大期货,35265,335,中粮期货,46482,-273,2016-05-09
4,光大期货,36098,-5405,华信万达期货,34302,1813,申银万国,27470,1864,2016-05-09
5,东海期货,35351,-7526,永安期货,28071,1775,国投期货,22133,-206,2016-05-09
6,广发期货,24962,-19860,国都期货,11348,31,英大期货,20441,-33,2016-05-09
7,五矿经易期货,21555,-668,中信期货,11012,119,华信万达期货,20164,-262,2016-05-09
8,中信期货,20966,-10344,中国国际,10498,2500,中信期货,20152,-717,2016-05-09
9,永安期货,20507,1414,国泰君安,10213,523,光大期货,19563,179,2016-05-09
10,金瑞期货,20348,-6123,宏源期货,9348,164,宝城期货,18866,-112,2016-05-09
11,国泰君安,17786,-9591,国投期货,9001,-43,宏源期货,13614,-173,2016-05-09
12,混沌天成期货,15035,1675,东证期货,8375,217,浙商期货,11279,-150,2016-05-09
13,首创期货,14591,-3407,混沌天成期货,7935,783,大地期货,11266,-67,2016-05-09
14,徽商期货,14448,-104,浙商期货,7476,711,中投天琪,10689,-1,2016-05-09
15,格林大华期货,14231,3277,建信期货,7456,-377,海通期货,8384,-4702,2016-05-09
16,弘业期货,14165,-3887,国联期货,7189,-492,国泰君安,7793,-101,2016-05-09
17,中粮期货,13798,1053,格林大华期货,7181,71,东证期货,7463,173,2016-05-09
18,中原期货,13616,353,广发期货,6966,-408,建信期货,7323,-459,2016-05-09
19,华安期货,12969,-2113,英大期货,6853,867,国都期货,7137,6,2016-05-09
20,宏源期货,12799,776,瑞达期货,6788,156,金瑞期货,7057,215,2016-05-09
